"time";"gasverbrauch";"forecast";"vgl_real_minus_forecast";"forecast_lowFI";"forecast_highFI"
2022-05-20;2,94249399956;2,94081465124598;0,00167934831401517;1,11951811905046;4,76211118344151
2022-05-21;2,70847965176;2,72581360590498;-0,0173339541449793;0,91237663169095;4,53925058011901
2022-05-22;2,85528552092;3,14892905926925;-0,293643538349246;1,33939269165225;4,95846542688624
2022-05-23;3,27104861692;3,87679362554497;-0,605745008624972;2,06216605783578;5,69142119325417
2022-05-24;3,35240972787;4,64286689634196;-1,29045716847196;2,83377060987843;6,45196318280549
2022-05-25;2,74577810832;4,03521329662395;-1,28943518830395;2,22110457454481;5,84932201870308
2022-05-26;2,68682771948;3,38469092883518;-0,697863209355183;1,55037726237927;5,21900459529109
2022-05-27;3,50419089581;3,98769413013183;-0,48350323432183;2,1797740932748;5,79561416698886
2022-05-28;3,1530064958;3,88052035724615;-0,727513861446153;2,06828294362921;5,69275777086309
2022-05-29;2,97487999352;4,54875304402636;-1,57387305050636;2,7368023413253;6,36070374672742
2022-05-30;3,89909371448;5,0024106332072;-1,1033169187272;3,18883295187091;6,8159883145435
2022-05-31;3,66477487295;4,5761338403388;-0,911358967388805;2,76603584423279;6,38623183644482
2022-06-01;3,8057183055;4,8252739184896;-1,0195556129896;3,0122985159201;6,63824932105911
2022-06-02;3,9182228923;4,1624347675082;-0,244211875208199;2,3522606261948;5,97260890882159
2022-06-03;3,5529789327;3,65265500635539;-0,0996760736553903;1,84280672395984;5,46250328875094
2022-06-04;3,179652096;2,55861954648246;0,621032549517535;0,748663120684152;4,36857597228078
2022-06-05;3,2010508745;2,58535549299912;0,615695381500879;0,75050490745076;4,42020607854748
2022-06-06;3,00238400076;3,23863535060029;-0,236251349840293;1,40623050542802;5,07104019577257
2022-06-07;3,10618424783;4,55342649832897;-1,44724225049897;2,74173487912166;6,36511811753629
2022-06-08;2,79261655982;4,69881148180682;-1,90619492198682;2,88749837610197;6,51012458751167
2022-06-09;3,11783744208;4,54720142454666;-1,42936398246666;2,73597991440939;6,35842293468393
2022-06-10;2,98662859512;3,84600310717985;-0,85937451205985;2,03199656905171;5,66000964530799
2022-06-11;2,82587959535;2,87254765190459;-0,0466680565545898;1,06140783956847;4,68368746424071
2022-06-12;2,6509751421;2,58660616538674;0,0643689767132565;0,776840659532702;4,39637167124078
2022-06-13;2,9806595422;3,4856281969767;-0,504968654776699;1,67703842407954;5,29421796987386
2022-06-14;3,07841423346;3,61314980431725;-0,534735570857253;1,80134861528547;5,42495099334903
2022-06-15;2,93433510219;3,29094433883911;-0,356609236649111;1,47704827310778;5,10484040457045
2022-06-16;2,94038162183;2,98671431011735;-0,0463326882873494;1,17245630743567;4,80097231279903
2022-06-17;2,48629928193;3,10033106335277;-0,614031781422771;1,29050648093781;4,91015564576773
2022-06-18;2,5636050759;2,74087726951972;-0,177272193619721;0,919549017995149;4,56220552104429
2022-06-19;2,44383130031;2,66281838826314;-0,218987087953135;0,834801130925076;4,49083564560119
2022-06-20;2,58496774034;3,1947819254249;-0,609814185084903;1,38066210097382;5,00890174987599
2022-06-21;2,66091706688;3,44445691614883;-0,783539849268829;1,63427256320811;5,25464126908955
2022-06-22;2,99774872904;3,77797163736252;-0,780222908322516;1,963103972765;5,59283930196003
